# Energy	Flux
# keV	photon/(s*keV*arcmin**2)
8.872500000000000497e+00	3.276436486127116835e-04
8.873499999999999943e+00	3.276443577697012708e-04
8.874499999999999389e+00	3.276464852406701955e-04
8.875500000000000611e+00	3.276510947611027571e-04
8.876500000000000057e+00	3.276514493395975779e-04
8.877499999999999503e+00	3.276539313890613233e-04
8.878500000000000725e+00	3.276564134385249604e-04
8.879500000000000171e+00	3.276585409094938850e-04
8.880499999999999616e+00	3.276610229589575220e-04
8.881500000000000838e+00	3.276635050084212675e-04
8.882500000000000284e+00	3.276659870578850129e-04
8.883499999999999730e+00	3.276684691073486499e-04
8.884499999999999176e+00	3.276705965783175746e-04
8.885500000000000398e+00	3.276713057353071619e-04
8.886499999999999844e+00	3.276755606772449570e-04
8.887499999999999289e+00	3.276780427267086482e-04
8.888500000000000512e+00	3.276805247761723394e-04
8.889499999999999957e+00	3.276808793546671602e-04
8.890499999999999403e+00	3.276851342966049011e-04
8.891500000000000625e+00	3.276876163460686465e-04
8.892500000000000071e+00	3.276879709245634673e-04
8.893499999999999517e+00	3.276925804449960290e-04
8.894500000000000739e+00	3.276929350234908498e-04
8.895500000000000185e+00	3.276971899654285906e-04
8.896499999999999631e+00	3.276975445439234114e-04
8.897500000000000853e+00	3.277021540643560273e-04
8.898500000000000298e+00	3.277025086428508481e-04
8.899499999999999744e+00	3.277067635847886432e-04
8.900499999999999190e+00	3.277074727417782305e-04
8.901500000000000412e+00	3.277117276837160256e-04
8.902499999999999858e+00	3.277120822622108464e-04
8.903499999999999304e+00	3.277166917826434081e-04
8.904500000000000526e+00	3.277170463611382288e-04
8.905499999999999972e+00	3.277195284106019200e-04
8.906499999999999417e+00	3.277237833525397151e-04
8.907500000000000639e+00	3.277241379310345359e-04
8.908500000000000085e+00	3.277266199804982271e-04
8.909499999999999531e+00	3.277308749224360222e-04
8.910500000000000753e+00	3.277315840794256096e-04
8.911500000000000199e+00	3.277337115503944800e-04
8.912499999999999645e+00	3.277361935998582255e-04
8.913500000000000867e+00	3.277408031202907871e-04
8.914500000000000313e+00	3.277411576987856079e-04
8.915499999999999758e+00	3.277436397482492991e-04
8.916499999999999204e+00	3.277457672192181696e-04
8.917500000000000426e+00	3.277482492686818608e-04
8.918499999999999872e+00	3.277528587891144767e-04
8.919499999999999318e+00	3.277532133676092974e-04
8.920500000000000540e+00	3.277556954170729887e-04
8.921499999999999986e+00	3.277578228880418591e-04
8.922499999999999432e+00	3.277603049375055503e-04
8.923500000000000654e+00	3.277649144579381662e-04
8.924500000000000099e+00	3.277652690364329870e-04
8.925499999999999545e+00	3.277677510858966782e-04
8.926500000000000767e+00	3.277698785568655486e-04
8.927500000000000213e+00	3.277723606063292399e-04
8.928499999999999659e+00	3.277748426557929311e-04
8.929500000000000881e+00	3.277773247052566765e-04
8.930500000000000327e+00	3.277815796471944174e-04
8.931499999999999773e+00	3.277819342256892382e-04
8.932499999999999218e+00	3.277844162751529294e-04
8.933500000000000441e+00	3.277868983246166206e-04
8.934499999999999886e+00	3.277893803740803119e-04
8.935499999999999332e+00	3.277915078450492365e-04
8.936500000000000554e+00	3.277939898945129277e-04
8.937500000000000000e+00	3.277964719439766189e-04
8.938499999999999446e+00	3.277989539934403102e-04
8.939500000000000668e+00	3.278014360429040014e-04
8.940500000000000114e+00	3.278035635138729260e-04
8.941499999999999559e+00	3.278081730343054877e-04
8.942500000000000782e+00	3.278085276128003085e-04
8.943500000000000227e+00	3.278110096622639997e-04
8.944499999999999673e+00	3.278134917117276909e-04
8.945499999999999119e+00	3.278156191826966156e-04
8.946500000000000341e+00	3.278181012321603068e-04
8.947499999999999787e+00	3.278205832816239980e-04
8.948499999999999233e+00	3.278230653310876892e-04
8.949500000000000455e+00	3.278251928020566139e-04
8.950499999999999901e+00	3.278276748515202509e-04
8.951499999999999346e+00	3.278301569009839963e-04
8.952500000000000568e+00	3.278326389504476876e-04
8.953500000000000014e+00	3.278351209999113788e-04
8.954499999999999460e+00	3.278372484708802492e-04
8.955500000000000682e+00	3.278397305203439405e-04
8.956500000000000128e+00	3.278422125698076859e-04
8.957499999999999574e+00	3.278446946192713771e-04
8.958500000000000796e+00	3.278468220902402475e-04
8.959500000000000242e+00	3.278493041397039388e-04
8.960499999999999687e+00	3.278517861891676300e-04
8.961499999999999133e+00	3.278542682386313754e-04
8.962500000000000355e+00	3.278567502880950666e-04
8.963499999999999801e+00	3.278588777590639371e-04
8.964499999999999247e+00	3.278634872794964988e-04
8.965500000000000469e+00	3.278638418579913195e-04
8.966499999999999915e+00	3.278663239074550107e-04
8.967499999999999361e+00	3.278684513784239354e-04
8.968500000000000583e+00	3.278709334278876266e-04
8.969500000000000028e+00	3.278734154773513178e-04
8.970499999999999474e+00	3.278758975268150091e-04
8.971500000000000696e+00	3.278780249977839337e-04
8.972500000000000142e+00	3.278805070472476249e-04
8.973499999999999588e+00	3.278829890967113162e-04
8.974500000000000810e+00	3.278854711461750074e-04
8.975500000000000256e+00	3.278879531956386986e-04
8.976499999999999702e+00	3.278900806666076233e-04
8.977499999999999147e+00	3.278925627160713145e-04
8.978500000000000369e+00	3.278950447655350057e-04
8.979499999999999815e+00	3.278975268149986969e-04
8.980499999999999261e+00	3.278996542859675674e-04
8.981500000000000483e+00	3.279021363354313128e-04
8.982499999999999929e+00	3.279046183848949498e-04
8.983499999999999375e+00	3.279071004343586952e-04
8.984500000000000597e+00	3.279092279053275657e-04
8.985500000000000043e+00	3.279117099547912569e-04
8.986499999999999488e+00	3.279141920042550023e-04
8.987500000000000711e+00	3.279166740537186393e-04
8.988500000000000156e+00	3.279191561031823848e-04
8.989499999999999602e+00	3.279212835741512552e-04
8.990500000000000824e+00	3.279237656236149464e-04
8.991500000000000270e+00	3.279262476730786377e-04
8.992499999999999716e+00	3.279287297225423289e-04
8.993499999999999162e+00	3.279308571935112535e-04
8.994500000000000384e+00	3.279333392429749448e-04
8.995499999999999829e+00	3.279358212924386360e-04
8.996499999999999275e+00	3.279383033419023272e-04
8.997500000000000497e+00	3.279404308128711977e-04
8.998499999999999943e+00	3.279429128623349431e-04
8.999499999999999389e+00	3.279453949117986343e-04
9.000500000000000611e+00	3.279478769612623255e-04
9.001500000000000057e+00	3.279500044322312502e-04
9.002499999999999503e+00	3.279524864816948872e-04
9.003500000000000725e+00	3.279549685311586326e-04
9.004500000000000171e+00	3.279574505806223238e-04
9.005499999999999616e+00	3.279595780515911943e-04
9.006500000000000838e+00	3.279620601010549397e-04
9.007500000000000284e+00	3.279645421505185767e-04
9.008499999999999730e+00	3.279670241999823222e-04
9.009499999999999176e+00	3.279695062494460134e-04
9.010500000000000398e+00	3.279716337204148838e-04
9.011499999999999844e+00	3.279741157698786293e-04
9.012499999999999289e+00	3.279765978193422663e-04
9.013500000000000512e+00	3.279790798688060117e-04
9.014499999999999957e+00	3.279812073397748279e-04
9.015499999999999403e+00	3.279836893892385734e-04
9.016500000000000625e+00	3.279861714387022646e-04
9.017500000000000071e+00	3.279886534881659558e-04
9.018499999999999517e+00	3.279907809591348805e-04
9.019500000000000739e+00	3.279932630085985175e-04
9.020500000000000185e+00	3.279957450580622629e-04
9.021499999999999631e+00	3.279982271075259541e-04
9.022500000000000853e+00	3.280003545784948246e-04
9.023500000000000298e+00	3.280028366279585700e-04
9.024499999999999744e+00	3.280053186774222070e-04
9.025499999999999190e+00	3.280078007268859524e-04
9.026500000000000412e+00	3.280099281978548229e-04
9.027499999999999858e+00	3.280124102473185141e-04
9.028499999999999304e+00	3.280148922967822595e-04
9.029500000000000526e+00	3.280173743462458965e-04
9.030499999999999972e+00	3.280195018172148212e-04
9.031499999999999417e+00	3.280219838666785124e-04
9.032500000000000639e+00	3.280244659161422036e-04
9.033500000000000085e+00	3.280269479656059491e-04
9.034499999999999531e+00	3.280290754365747653e-04
9.035500000000000753e+00	3.280315574860385107e-04
9.036500000000000199e+00	3.280340395355021478e-04
9.037499999999999645e+00	3.280365215849658932e-04
9.038500000000000867e+00	3.280386490559348178e-04
9.039500000000000313e+00	3.280411311053984549e-04
9.040499999999999758e+00	3.280436131548622003e-04
9.041499999999999204e+00	3.280460952043258373e-04
9.042500000000000426e+00	3.280482226752947619e-04
9.043499999999999872e+00	3.280507047247585074e-04
9.044499999999999318e+00	3.280531867742221444e-04
9.045500000000000540e+00	3.280553142451910690e-04
9.046499999999999986e+00	3.280577962946547603e-04
9.047499999999999432e+00	3.280602783441184515e-04
9.048500000000000654e+00	3.280627603935821969e-04
9.049500000000000099e+00	3.280648878645510132e-04
9.050499999999999545e+00	3.280673699140147586e-04
9.051500000000000767e+00	3.280698519634784498e-04
9.052500000000000213e+00	3.280723340129421410e-04
9.053499999999999659e+00	3.280744614839110115e-04
9.054500000000000881e+00	3.280769435333747027e-04
9.055500000000000327e+00	3.280794255828384481e-04
9.056499999999999773e+00	3.280819076323021393e-04
9.057499999999999218e+00	3.280840351032710098e-04
9.058500000000000441e+00	3.280865171527347010e-04
9.059499999999999886e+00	3.280889992021983922e-04
9.060499999999999332e+00	3.280914812516621377e-04
9.061500000000000554e+00	3.280936087226310081e-04
9.062500000000000000e+00	3.280960907720946993e-04
9.063499999999999446e+00	3.280985728215583905e-04
9.064500000000000668e+00	3.281007002925273152e-04
9.065500000000000114e+00	3.281031823419910064e-04
9.066499999999999559e+00	3.281056643914546976e-04
9.067500000000000782e+00	3.281081464409183889e-04
9.068500000000000227e+00	3.281102739118872593e-04
9.069499999999999673e+00	3.281127559613509505e-04
9.070499999999999119e+00	3.281152380108146418e-04
9.071500000000000341e+00	3.281177200602783872e-04
9.072499999999999787e+00	3.281198475312472576e-04
9.073499999999999233e+00	3.281223295807109488e-04
9.074500000000000455e+00	3.281248116301746401e-04
9.075499999999999901e+00	3.281272936796383313e-04
9.076499999999999346e+00	3.281294211506072559e-04
9.077500000000000568e+00	3.281319032000709472e-04
9.078500000000000014e+00	3.281343852495346384e-04
9.079499999999999460e+00	3.281365127205035630e-04
9.080500000000000682e+00	3.281389947699672001e-04
9.081500000000000128e+00	3.281414768194309455e-04
9.082499999999999574e+00	3.281439588688946367e-04
9.083500000000000796e+00	3.281460863398635072e-04
9.084500000000000242e+00	3.281485683893272526e-04
9.085499999999999687e+00	3.281510504387908896e-04
9.086499999999999133e+00	3.281535324882546350e-04
9.087500000000000355e+00	3.281556599592235055e-04
9.088499999999999801e+00	3.281581420086871967e-04
9.089499999999999247e+00	3.281606240581509421e-04
9.090500000000000469e+00	3.281627515291197584e-04
9.091499999999999915e+00	3.281652335785835038e-04
9.092499999999999361e+00	3.281677156280471408e-04
9.093500000000000583e+00	3.281701976775108862e-04
9.094500000000000028e+00	3.281723251484798109e-04
9.095499999999999474e+00	3.281748071979434479e-04
9.096500000000000696e+00	3.281772892474071933e-04
9.097500000000000142e+00	3.281797712968708303e-04
9.098499999999999588e+00	3.281818987678397550e-04
9.099500000000000810e+00	3.281843808173035004e-04
9.100500000000000256e+00	3.281868628667671374e-04
9.101499999999999702e+00	3.281889903377360621e-04
9.102499999999999147e+00	3.281914723871996991e-04
9.103500000000000369e+00	3.281939544366634445e-04
9.104499999999999815e+00	3.281964364861271900e-04
9.105499999999999261e+00	3.281985639570960062e-04
9.106500000000000483e+00	3.282010460065597516e-04
9.107499999999999929e+00	3.282035280560233886e-04
9.108499999999999375e+00	3.282056555269923133e-04
9.109500000000000597e+00	3.282081375764560045e-04
9.110500000000000043e+00	3.282106196259196957e-04
9.111499999999999488e+00	3.282131016753834412e-04
9.112500000000000711e+00	3.282152291463523116e-04
9.113500000000000156e+00	3.282177111958160028e-04
9.114499999999999602e+00	3.282201932452796941e-04
9.115500000000000824e+00	3.282223207162485645e-04
9.116500000000000270e+00	3.282248027657123099e-04
9.117499999999999716e+00	3.282272848151760011e-04
9.118499999999999162e+00	3.282294122861448716e-04
9.119500000000000384e+00	3.282318943356085628e-04
9.120499999999999829e+00	3.282343763850722540e-04
9.121499999999999275e+00	3.282368584345359995e-04
9.122500000000000497e+00	3.282389859055048699e-04
9.123499999999999943e+00	3.282414679549685611e-04
9.124499999999999389e+00	3.282439500044322524e-04
9.125500000000000611e+00	3.282464320538959436e-04
9.126500000000000057e+00	3.282485595248648140e-04
9.127499999999999503e+00	3.282510415743285595e-04
9.128500000000000725e+00	3.282535236237922507e-04
9.129500000000000171e+00	3.282556510947611211e-04
9.130499999999999616e+00	3.282581331442248665e-04
9.131500000000000838e+00	3.282606151936885036e-04
9.132500000000000284e+00	3.282627426646574282e-04
9.133499999999999730e+00	3.282652247141211194e-04
9.134499999999999176e+00	3.282677067635848107e-04
9.135500000000000398e+00	3.282701888130485019e-04
9.136499999999999844e+00	3.282723162840173723e-04
9.137499999999999289e+00	3.282747983334811178e-04
9.138500000000000512e+00	3.282772803829448090e-04
9.139499999999999957e+00	3.282794078539136794e-04
9.140499999999999403e+00	3.282818899033774248e-04
9.141500000000000625e+00	3.282843719528410619e-04
9.142500000000000071e+00	3.282864994238099865e-04
9.143499999999999517e+00	3.282889814732736777e-04
9.144500000000000739e+00	3.282914635227373690e-04
9.145500000000000185e+00	3.282939455722011144e-04
9.146499999999999631e+00	3.282960730431699306e-04
9.147500000000000853e+00	3.282985550926336761e-04
9.148500000000000298e+00	3.283010371420973131e-04
9.149499999999999744e+00	3.283031646130662377e-04
9.150499999999999190e+00	3.283056466625299289e-04
9.151500000000000412e+00	3.283081287119936202e-04
9.152499999999999858e+00	3.283102561829625448e-04
9.153499999999999304e+00	3.283127382324262360e-04
9.154500000000000526e+00	3.283152202818899273e-04
9.155499999999999972e+00	3.283177023313536185e-04
9.156499999999999417e+00	3.283198298023224889e-04
9.157500000000000639e+00	3.283223118517862344e-04
9.158500000000000085e+00	3.283247939012499256e-04
9.159499999999999531e+00	3.283269213722187960e-04
9.160500000000000753e+00	3.283294034216824872e-04
9.161500000000000199e+00	3.283318854711461785e-04
9.162499999999999645e+00	3.283340129421151031e-04
9.163500000000000867e+00	3.283364949915787943e-04
9.164500000000000313e+00	3.283389770410424856e-04
9.165499999999999758e+00	3.283411045120113560e-04
9.166499999999999204e+00	3.283435865614751014e-04
9.167500000000000426e+00	3.283460686109387927e-04
9.168499999999999872e+00	3.283485506604024839e-04
9.169499999999999318e+00	3.283506781313713543e-04
9.170500000000000540e+00	3.283531601808350455e-04
9.171499999999999986e+00	3.283556422302987910e-04
9.172499999999999432e+00	3.283577697012676072e-04
9.173500000000000654e+00	3.283602517507313526e-04
9.174500000000000099e+00	3.283627338001950439e-04
9.175499999999999545e+00	3.283648612711639143e-04
9.176500000000000767e+00	3.283673433206276597e-04
9.177500000000000213e+00	3.283698253700912967e-04
9.178499999999999659e+00	3.283719528410602214e-04
9.179500000000000881e+00	3.283744348905239126e-04
9.180500000000000327e+00	3.283769169399876038e-04
9.181499999999999773e+00	3.283790444109565285e-04
9.182499999999999218e+00	3.283815264604201655e-04
9.183500000000000441e+00	3.283840085098839109e-04
9.184499999999999886e+00	3.283864905593476022e-04
9.185499999999999332e+00	3.283886180303164726e-04
9.186500000000000554e+00	3.283911000797802180e-04
9.187500000000000000e+00	3.283935821292438551e-04
9.188499999999999446e+00	3.283957096002127797e-04
9.189500000000000668e+00	3.283981916496764709e-04
