# Energy	Flux
# keV		photon/(cm**2*s*keV*arcmin**2)
1.554549980163574219e+01	4.694246697690281723e-05
1.554649925231933594e+01	4.696929560444299310e-05
1.554750061035156250e+01	4.699606530022374675e-05
1.554850006103515625e+01	4.702174058910005121e-05
1.554949951171875000e+01	4.704535582403901694e-05
1.555049991607666016e+01	4.706634582691968582e-05
1.555150032043457031e+01	4.708490525947306042e-05
1.555249977111816406e+01	4.710096922589421757e-05
1.555350017547607422e+01	4.711374117833406740e-05
1.555450057983398438e+01	4.712231877998604451e-05
1.555550003051757812e+01	4.712684712314288253e-05
1.555649948120117188e+01	4.712762277375859971e-05
1.555749988555908203e+01	4.712421295006739499e-05
1.555850028991699219e+01	4.711528711893897439e-05
1.555949974060058594e+01	4.710030265346241784e-05
1.556050014495849609e+01	4.707905779543015881e-05
1.556150054931640625e+01	4.705146703965225986e-05
1.556250000000000000e+01	4.701775523418312840e-05
1.556349945068359375e+01	4.697903228961026778e-05
1.556449985504150391e+01	4.693880016628550200e-05
1.556550025939941406e+01	4.690009398437021469e-05
1.556649971008300781e+01	4.686324379728035947e-05
1.556750011444091797e+01	4.682812983899254370e-05
1.556850051879882812e+01	4.679530587760504569e-05
1.556949996948242188e+01	4.676520195216113385e-05
1.557049942016601562e+01	4.673943180721468725e-05
1.557149982452392578e+01	4.671831423890998759e-05
1.557250022888183594e+01	4.670065779272993673e-05
1.557349967956542969e+01	4.668768715728571875e-05
1.557450008392333984e+01	4.668142926751282123e-05
1.557550048828125000e+01	4.668289400420439048e-05
1.557649993896484375e+01	4.669205826758778926e-05
1.557749938964843750e+01	4.670760349831423443e-05
1.557850074768066406e+01	4.672898664972693672e-05
1.557950019836425781e+01	4.675629104604663575e-05
1.558049964904785156e+01	4.678778938698153307e-05
1.558150005340576172e+01	4.682153052524332907e-05
1.558250045776367188e+01	4.685677206827955468e-05
1.558349990844726562e+01	4.689259025527354980e-05
1.558449935913085938e+01	4.692847278068122419e-05
1.558550071716308594e+01	4.696436191936977827e-05
1.558650016784667969e+01	4.699914846868054140e-05
1.558749961853027344e+01	4.703081190142766212e-05
1.558850002288818359e+01	4.705767883292113601e-05
1.558950042724609375e+01	4.707967601334527876e-05
1.559049987792968750e+01	4.709706983507551387e-05
1.559149932861328125e+01	4.711011167376780243e-05
1.559250068664550781e+01	4.711835053141473826e-05
1.559350013732910156e+01	4.711999180202786232e-05
1.559449958801269531e+01	4.711425611764064199e-05
1.559549999237060547e+01	4.710147925384263390e-05
1.559650039672851562e+01	4.708137206856757081e-05
1.559749984741210938e+01	4.705360331731316635e-05
1.559849929809570312e+01	4.701834808656734461e-05
1.559950065612792969e+01	4.697693337941513848e-05
1.560050010681152344e+01	4.693176461924582319e-05
1.560149955749511719e+01	4.688376441903588767e-05
1.560249996185302734e+01	4.683234050830405653e-05
1.560350036621093750e+01	4.677889965100571579e-05
1.560449981689453125e+01	4.672570399524564793e-05
1.560549926757812500e+01	4.667404806335934380e-05
1.560650062561035156e+01	4.662493925200930493e-05
1.560750007629394531e+01	4.657955506289175650e-05
1.560849952697753906e+01	4.653887407508791032e-05
1.560949993133544922e+01	4.650306473412333362e-05
1.561050033569335938e+01	4.647281443490673398e-05
1.561149978637695312e+01	4.644895070047092977e-05
1.561250019073486328e+01	4.643237556277873032e-05
1.561350059509277344e+01	4.642321023855564910e-05
1.561450004577636719e+01	4.642000468770680579e-05
1.561549949645996094e+01	4.642151277003301956e-05
1.561649990081787109e+01	4.642751795041617340e-05
1.561750030517578125e+01	4.643790800068714014e-05
1.561849975585937500e+01	4.645159035052614724e-05
1.561950016021728516e+01	4.646738546230812347e-05
1.562050056457519531e+01	4.648418561621313203e-05
1.562150001525878906e+01	4.650111256272700989e-05
1.562249946594238281e+01	4.651821476576074198e-05
1.562349987030029297e+01	4.653460921230499108e-05
1.562450027465820312e+01	4.654803974300616342e-05
1.562549972534179688e+01	4.655652473876737741e-05
1.562650012969970703e+01	4.655947479107022842e-05
1.562750053405761719e+01	4.655733401666852617e-05
1.562849998474121094e+01	4.654899718918703425e-05
1.562949943542480469e+01	4.653301872552951238e-05
1.563049983978271484e+01	4.651017630222817421e-05
1.563150024414062500e+01	4.648119813857457591e-05
1.563249969482421875e+01	4.644550738717689696e-05
1.563350009918212891e+01	4.640363186673094459e-05
1.563450050354003906e+01	4.635691537180921623e-05
1.563549995422363281e+01	4.630581428324890653e-05
1.563649940490722656e+01	4.625099431264551741e-05
1.563749980926513672e+01	4.619403844205751915e-05
1.563850021362304688e+01	4.613647572352619851e-05
1.563949966430664062e+01	4.607872331466816531e-05
1.564050006866455078e+01	4.602135907061441348e-05
1.564150047302246094e+01	4.596548041152032299e-05
1.564249992370605469e+01	4.591251178672254261e-05
1.564349937438964844e+01	4.586341120328629674e-05
1.564450073242187500e+01	4.581893548385645645e-05
1.564550018310546875e+01	4.578025915505068265e-05
1.564649963378906250e+01	4.574783445969376816e-05
1.564750003814697266e+01	4.572185734263191088e-05
1.564850044250488281e+01	4.570268490985762651e-05
1.564949989318847656e+01	4.569026906434531910e-05
1.565049934387207031e+01	4.568413974168293162e-05
1.565150070190429688e+01	4.568456883382205773e-05
1.565250015258789062e+01	4.569274113005127974e-05
1.565349960327148438e+01	4.570831747373106408e-05
1.565450000762939453e+01	4.573031625535533634e-05
1.565550041198730469e+01	4.575811017480166642e-05
1.565649986267089844e+01	4.579115576803403302e-05
1.565749931335449219e+01	4.582889684053234884e-05
1.565850067138671875e+01	4.587077323881221923e-05
1.565950012207031250e+01	4.591596684107247041e-05
1.566049957275390625e+01	4.596348455101326625e-05
1.566149997711181641e+01	4.601189359336331681e-05
1.566250038146972656e+01	4.605943172403761010e-05
1.566349983215332031e+01	4.610543685275334620e-05
1.566449928283691406e+01	4.614883299340508073e-05
1.566550064086914062e+01	4.618879557983370063e-05
1.566650009155273438e+01	4.622460676374288394e-05
1.566749954223632812e+01	4.625589453312873965e-05
1.566849994659423828e+01	4.628283133089030536e-05
1.566950035095214844e+01	4.630443161524602162e-05
1.567049980163574219e+01	4.631925079491613359e-05
1.567149925231933594e+01	4.632714277702058576e-05
1.567250061035156250e+01	4.632875410732287269e-05
1.567350006103515625e+01	4.632449744636095071e-05
1.567449951171875000e+01	4.631522845414389405e-05
1.567549991607666016e+01	4.630216220433368946e-05
1.567650032043457031e+01	4.628571503414134080e-05
1.567749977111816406e+01	4.626635659991198041e-05
1.567850017547607422e+01	4.624504054254301855e-05
1.567950057983398438e+01	4.622240091807479974e-05
1.568050003051757812e+01	4.619896999578115311e-05
1.568149948120117188e+01	4.617522243262667703e-05
1.568249988555908203e+01	4.615253154643740753e-05
1.568350028991699219e+01	4.613178087265873948e-05
1.568449974060058594e+01	4.611284206674539488e-05
1.568550014495849609e+01	4.609597875920578853e-05
1.568650054931640625e+01	4.608128166560173251e-05
1.568750000000000000e+01	4.606833422105346834e-05
1.568849945068359375e+01	4.605693758809094069e-05
1.568949985504150391e+01	4.604730654419831118e-05
1.569050025939941406e+01	4.603920747317322154e-05
1.569149971008300781e+01	4.603182186629642744e-05
1.569250011444091797e+01	4.602421482576976792e-05
1.569350051879882812e+01	4.601675163958706587e-05
1.569449996948242188e+01	4.600969018975007818e-05
1.569549942016601562e+01	4.600333459129999904e-05
1.569649982452392578e+01	4.599838085398498901e-05
1.569750022888183594e+01	4.599516994450936148e-05
1.569849967956542969e+01	4.599485644272572601e-05
1.569950008392333984e+01	4.599786584203665202e-05
1.570050048828125000e+01	4.600413315953013699e-05
1.570149993896484375e+01	4.601343689565515996e-05
1.570249938964843750e+01	4.602505206965845430e-05
1.570350074768066406e+01	4.603748128676925434e-05
1.570450019836425781e+01	4.604919679138355540e-05
1.570549964904785156e+01	4.605945309060543368e-05
1.570650005340576172e+01	4.606735247520800852e-05
1.570750045776367188e+01	4.607285798161309912e-05
1.570849990844726562e+01	4.607665379173158602e-05
1.570949935913085938e+01	4.607910059266260113e-05
1.571050071716308594e+01	4.607916099232480835e-05
1.571150016784667969e+01	4.607613312269244574e-05
1.571249961853027344e+01	4.607060794458082390e-05
1.571350002288818359e+01	4.606335598594918346e-05
1.571450042724609375e+01	4.605522757577860764e-05
1.571549987792968750e+01	4.604617567508142154e-05
1.571649932861328125e+01	4.603637808351330665e-05
1.571750068664550781e+01	4.602597179205893363e-05
1.571850013732910156e+01	4.601512091415094419e-05
1.571949958801269531e+01	4.600467996721578168e-05
1.572049999237060547e+01	4.599539186650054146e-05
1.572150039672851562e+01	4.598700006449688872e-05
1.572249984741210938e+01	4.597872571480233822e-05
1.572349929809570312e+01	4.597045398843393847e-05
1.572450065612792969e+01	4.596261322453984362e-05
1.572550010681152344e+01	4.595585276326572585e-05
1.572649955749511719e+01	4.595066472464226514e-05
1.572749996185302734e+01	4.594751643065558974e-05
1.572850036621093750e+01	4.594705330994655086e-05
1.572949981689453125e+01	4.594863431937987359e-05
1.573049926757812500e+01	4.595106049205158834e-05
1.573150062561035156e+01	4.595389053936431591e-05
1.573250007629394531e+01	4.595667680337630771e-05
1.573349952697753906e+01	4.595921763705506377e-05
1.573449993133544922e+01	4.596182342767918033e-05
1.573550033569335938e+01	4.596515399586090147e-05
1.573649978637695312e+01	4.596964745739132326e-05
1.573750019073486328e+01	4.597551331389268634e-05
1.573850059509277344e+01	4.598330740412930891e-05
1.573950004577636719e+01	4.599332735993444632e-05
1.574049949645996094e+01	4.600597589300903294e-05
1.574149990081787109e+01	4.602250792806617126e-05
1.574250030517578125e+01	4.604406457601128798e-05
1.574349975585937500e+01	4.607098926822880848e-05
1.574450016021728516e+01	4.610340059574089412e-05
1.574550056457519531e+01	4.614089254987410645e-05
1.574650001525878906e+01	4.618283881434083482e-05
1.574749946594238281e+01	4.622819236797508376e-05
1.574849987030029297e+01	4.627480108139475244e-05
1.574950027465820312e+01	4.632243807107462217e-05
1.575049972534179688e+01	4.637122821758922931e-05
1.575150012969970703e+01	4.642036702540788151e-05
1.575250053405761719e+01	4.646895688596696381e-05
1.575349998474121094e+01	4.651735297291847385e-05
1.575449943542480469e+01	4.656524764612736536e-05
1.575549983978271484e+01	4.661134236848379469e-05
1.575650024414062500e+01	4.665603166345976563e-05
1.575749969482421875e+01	4.669946937564901977e-05
1.575850009918212891e+01	4.674100551215626815e-05
1.575950050354003906e+01	4.678002006907063497e-05
1.576049995422363281e+01	4.681731711738463424e-05
1.576149940490722656e+01	4.685371029134021689e-05
1.576249980926513672e+01	4.688916885834631645e-05
1.576350021362304688e+01	4.692316866139367346e-05
1.576449966430664062e+01	4.695513845750338370e-05
1.576550006866455078e+01	4.698431122058532996e-05
1.576650047302246094e+01	4.701019183296439543e-05
1.576749992370605469e+01	4.703275764544091210e-05
1.576849937438964844e+01	4.705228360561025149e-05
1.576950073242187500e+01	4.706935544466226209e-05
1.577050018310546875e+01	4.708398429569168165e-05
1.577149963378906250e+01	4.709620229628655176e-05
1.577250003814697266e+01	4.710579923839162535e-05
1.577350044250488281e+01	4.711174762813822762e-05
1.577449989318847656e+01	4.711279714531305482e-05
1.577549934387207031e+01	4.710845812044957227e-05
1.577650070190429688e+01	4.709914944030540367e-05
1.577750015258789062e+01	4.708475506501950649e-05
1.577849960327148438e+01	4.706490622432498062e-05
1.577950000762939453e+01	4.704091475086569565e-05
1.578050041198730469e+01	4.701429799217629818e-05
1.578149986267089844e+01	4.698496754671335816e-05
1.578249931335449219e+01	4.695228203123089604e-05
1.578350067138671875e+01	4.691586324858749497e-05
1.578450012207031250e+01	4.687579490390008264e-05
1.578549957275390625e+01	4.683270889890003223e-05
1.578649997711181641e+01	4.678723215696301723e-05
1.578750038146972656e+01	4.674041480833218356e-05
1.578849983215332031e+01	4.669299519056279042e-05
1.578949928283691406e+01	4.664517792985170444e-05
1.579050064086914062e+01	4.659705126325231812e-05
1.579150009155273438e+01	4.654923399394901801e-05
1.579249954223632812e+01	4.650328628165338390e-05
1.579349994659423828e+01	4.646051100451297481e-05
1.579450035095214844e+01	4.642202082638039861e-05
1.579549980163574219e+01	4.638808982550137703e-05
1.579649925231933594e+01	4.635886761051130649e-05
1.579750061035156250e+01	4.633525310537647699e-05
1.579850006103515625e+01	4.631845982353391714e-05
1.579949951171875000e+01	4.630756104874216223e-05
1.580049991607666016e+01	4.630078362071382353e-05
1.580150032043457031e+01	4.629751598516332236e-05
1.580249977111816406e+01	4.629817765528600654e-05
1.580350017547607422e+01	4.630345911163578058e-05
1.580450057983398438e+01	4.631396045509087492e-05
1.580550003051757812e+01	4.633069010663252313e-05
1.580649948120117188e+01	4.635371716451847367e-05
1.580749988555908203e+01	4.638204765435184330e-05
1.580850028991699219e+01	4.641407827683055349e-05
1.580949974060058594e+01	4.644912866103219508e-05
1.581050014495849609e+01	4.648774998335190173e-05
1.581150054931640625e+01	4.653071747055227220e-05
1.581250000000000000e+01	4.657712570215933901e-05
1.581349945068359375e+01	4.662471830145348658e-05
1.581449985504150391e+01	4.667183351458023994e-05
1.581550025939941406e+01	4.671732528007831766e-05
1.581649971008300781e+01	4.676042359696882785e-05
1.581750011444091797e+01	4.680132492340748318e-05
1.581850051879882812e+01	4.683966458723789279e-05
1.581949996948242188e+01	4.687432978533034308e-05
1.582049942016601562e+01	4.690519437609515420e-05
1.582149982452392578e+01	4.693212206424186302e-05
1.582250022888183594e+01	4.695495102735019869e-05
1.582349967956542969e+01	4.697426747494207145e-05
1.582450008392333984e+01	4.699018732439205732e-05
1.582550048828125000e+01	4.700181116333880245e-05
1.582649993896484375e+01	4.700851760471898158e-05
1.582749938964843750e+01	4.701037611281754549e-05
1.582850074768066406e+01	4.700746251517461647e-05
1.582950019836425781e+01	4.699933212012459642e-05
1.583049964904785156e+01	4.698520195872117491e-05
1.583150005340576172e+01	4.696603083331200894e-05
1.583250045776367188e+01	4.694350539208393044e-05
1.583349990844726562e+01	4.691869931307532978e-05
1.583449935913085938e+01	4.689182857409888793e-05
1.583550071716308594e+01	4.686180997446293904e-05
1.583650016784667969e+01	4.682852114725205453e-05
1.583749961853027344e+01	4.679267982891602311e-05
1.583850002288818359e+01	4.675523676197345247e-05
1.583950042724609375e+01	4.671771115897773520e-05
1.584049987792968750e+01	4.668115041617136926e-05
1.584149932861328125e+01	4.664520240528845067e-05
1.584250068664550781e+01	4.660901469407368317e-05
1.584350013732910156e+01	4.657242202308904244e-05
1.584449958801269531e+01	4.653554588554880761e-05
1.584549999237060547e+01	4.649903793171942097e-05
1.584650039672851562e+01	4.646413978355423945e-05
1.584749984741210938e+01	4.643176978632764776e-05
1.584849929809570312e+01	4.640238586557128016e-05
1.584950065612792969e+01	4.637753784227347144e-05
1.585050010681152344e+01	4.635863391206125622e-05
1.585149955749511719e+01	4.634588458677090265e-05
1.585249996185302734e+01	4.633879001539126312e-05
1.585350036621093750e+01	4.633677869095127001e-05
1.585449981689453125e+01	4.634007508499776267e-05
1.585549926757812500e+01	4.634850455121724389e-05
1.585650062561035156e+01	4.636170635435861540e-05
1.585750007629394531e+01	4.637966504585890255e-05
1.585849952697753906e+01	4.640302611944543580e-05
1.585949993133544922e+01	4.643233234716567608e-05
1.586050033569335938e+01	4.646643815970191287e-05
1.586149978637695312e+01	4.650286064754015629e-05
1.586250019073486328e+01	4.654009669326914634e-05
1.586350059509277344e+01	4.657797961149623520e-05
